y,x1,x2,x3,x4,x5,x6,x7 
0,-1.199867479,-2.201718234,0.652179027,1.434520492,0.091962896,R,B
0,6.1161654,-1.567640579,0.220684323,1.325892054,0.148335763,AA,C
1,6.053097905,-1.835955322,2.102953061,0.46325795,0.282293813,R,D
1,-2.650315842,-2.66350002,0.374581403,-0.569940925,0.010594785,R,C
1,7.171821136,-1.67816388,1.247025722,-1.617449618,0.291885492,R,D
0,2.836921291,-1.879204956,0.767601548,1.225494694,0.034250657,R,C
1,-6.096348351,-1.72733269,1.072116036,-0.115906131,0.117958262,R,C
0,1.109345599,-1.6968316,0.547706247,1.747386003,0.360023501,AA,C
0,4.817762731,-2.995784212,0.56029622,0.067734432,0.108033097,R,D
1,0.360266435,-2.500930402,0.187952452,-0.120500152,0.123236653,R,C
0,0.230136327,-2.347196587,1.248098213,2.650877848,0.234368676,R,B
0,0.160146702,-2.184128789,0.468110788,0.836794533,0.129738013,R,D
0,7.841101363,-2.217693346,0.529465637,0.916050426,0.375706812,R,D
0,5.71750434,-1.508560567,0.336040811,0.193184707,0.619270107,R,B
1,1.591009052,-2.722285706,0.567055267,3.029340248,0.020981332,R,D
0,2.027113352,-2.169338967,0.795912443,-0.808859592,0.071318199,R,C
0,2.374405096,-2.326226356,0.819249885,1.585891769,0.357505644,R,D
1,-1.167001695,-2.403868444,0.346418432,0.990418384,0.075063577,AA,D
0,2.436450781,-1.971058843,0.399997158,1.405883766,0.303989287,R,D
1,-0.714150426,-2.888320697,1.047945087,-1.132575433,0.565949696,AA,C
0,1.10643821,-2.309311468,0.7481643,0.709158588,0.603542517,R,C
0,8.02238419,-1.91582237,0.416738815,-1.41193925,0.02257683,R,D
0,4.205804411,-2.05069417,0.435145587,-1.029888298,0.014056103,R,C
0,0.429144091,-1.902324446,0.370926745,0.867051379,0.103761324,R,D
1,6.711424317,-1.754766731,1.382652266,-0.86339877,0.03142566,R,D
1,3.234892335,-2.136270905,0.913109585,1.860349662,0.063445877,R,D
0,3.113007193,-2.037140562,0.782027374,-0.333480278,0.213553392,R,B
0,3.171494327,-2.250291628,0.785144347,-1.138593351,0.116846479,R,C
1,-5.098851689,-1.793538944,0.42376259,2.288407319,0.122153215,R,C
1,-2.335650564,-1.53182861,0.18384617,0.823578042,0.452635013,AA,D
1,-3.756247929,-1.693658598,0.620648013,1.415806471,0.214302116,R,B
0,7.469613675,-1.806177894,0.224266708,-0.115365895,0.36217199,R,C
1,-4.976175587,-1.252256153,0.977209581,-0.937227491,0.246088663,R,C
0,1.742189674,-1.218256357,0.673136755,-0.818415011,0.446748653,AA,D
0,4.491031923,-1.517838237,1.127615459,-1.105409021,0.129531222,R,C
0,6.23555673,-2.752730985,1.365701443,-1.074600314,0.457071279,R,C
0,2.518232261,-2.405075047,0.505148366,1.539201916,0.101209693,R,C
0,4.009888807,-1.875210662,1.496964453,0.555803988,0.020663302,R,D
0,0.122470667,-2.461715351,0.530838498,0.669793862,0.053129933,R,D
1,-1.696602737,-1.65540671,0.489656049,0.916626766,0.241508798,R,C
0,6.75731242,-2.208075018,0.506710506,0.975841692,0.037441289,R,D
0,-0.299668266,-2.484520811,0.433783695,-1.082762113,0.161130055,AA,C
1,4.408939983,-2.274801237,2.108570253,0.045788077,0.80782712,R,C
0,11.0860646,-1.3572847,0.517003837,0.883372642,0.014811849,R,C
0,0.535585187,-1.574859159,0.362021312,-0.851064664,0.413846452,R,D
1,5.283414511,-1.742233322,1.394895862,0.015035428,0.102680024,R,C
0,7.969760834,-2.216509491,0.232630402,1.167340522,0.116783126,R,D
1,-0.461598406,-2.645048964,0.796340156,-1.798861777,0.098137267,AA,C
1,-3.418511148,-1.56871988,0.452398689,-0.056165755,0.301008674,R,D
0,4.447458109,-1.545200185,0.709025413,1.000632219,0.308706348,AA,D
0,3.754565679,-1.937562753,1.178508796,-0.312485616,0.151620828,R,D
1,-0.941947798,-1.828788025,1.204301818,-1.037025053,0.324212976,AA,C
1,-1.204355278,-2.488398117,0.715598363,-2.455634633,0.130288596,R,B
0,1.299518127,-1.185885327,0.593330774,0.471711155,0.15713413,R,C
0,0.146681784,-1.492924044,1.007203212,0.963500158,0.115523987,AA,B
0,6.78000881,-2.233134062,0.470886312,-0.078246,0.637765685,AA,D
0,5.506552396,-1.969940049,0.336438345,-0.234128903,0.450063922,R,B
0,5.326914154,-1.902951092,0.888278835,-0.080145502,0.327041514,AA,D
0,2.899718385,-2.144830123,1.453795952,-0.711477081,0.210623222,AA,D
0,3.086479969,-0.723234997,0.089552493,-1.265543283,0.477336738,R,B
1,11.38476729,-2.459300926,1.522052818,0.475863041,0.118349301,AA,D
0,5.29080766,-1.649084405,0.291913928,-0.299394471,0.005429951,R,C
1,-0.802177078,-1.748733907,0.551556442,-1.335090839,0.053872448,R,D
0,2.674441496,-2.418388418,0.590482737,0.782595528,0.272793418,R,D
1,11.22825857,-1.841014171,1.144995975,1.770627397,0.229054486,R,C
1,-3.599780226,-1.943354749,1.092051041,-0.916394902,0.399069658,R,B
1,7.576078574,-2.208142854,1.17214434,0.074126217,0.077379667,R,C
0,2.774570991,-2.278809967,0.544226139,0.093905398,0.367963304,AA,C
0,2.185388937,-2.508583198,0.633333927,-0.880123078,0.053295968,R,B
0,5.314227036,-1.719303091,0.719925863,-1.06710456,0.26505097,AA,C
0,9.622479298,-1.735375234,0.604369286,0.538151439,0.183745912,R,B
0,-0.773479498,-1.740152521,1.183608351,-1.182322415,0.071393499,R,B
1,1.644054021,-1.779972517,1.204432974,-0.290393626,0.404406572,R,D
0,11.33427695,-2.292909297,0.342838108,0.687193564,0.287004185,R,D
1,-0.060567683,-1.574645654,0.806128364,0.596355024,0.592888665,R,C
1,-0.200622755,-2.164726353,0.354573978,-0.602388327,0.167354505,R,D
1,1.443618882,-1.683483077,0.739016533,0.985687864,0.098355152,R,B
0,1.574624456,-2.250413207,0.602879965,1.828255341,0.336238805,R,B
0,7.615611875,-1.310803164,0.345302988,0.676551504,0.27919278,R,C
0,1.312187939,-2.075263857,0.74651791,-2.115640953,0.31377158,AA,C
1,-1.465991233,-1.939383757,0.488921777,0.37560956,0.60854565,R,C
0,1.01807882,-2.820039592,2.502655496,0.152759993,0.33253812,R,D
1,-4.58977505,-2.020062917,0.876489957,1.286475699,0.293470122,AA,C
1,-2.282235686,-1.839789937,0.057146281,2.130738544,0.377326042,R,C
0,3.892086121,-1.574349723,0.426747618,1.090512244,0.319994982,AA,C
0,3.414794544,-2.143241214,0.911407186,-1.490022147,0.623428138,AA,C
1,-0.866486624,-2.034113104,1.102809277,1.056096091,0.284997616,R,D
1,3.718129378,-2.496869742,1.276928331,-0.63277381,0.755276635,R,D
0,2.688461112,-2.172291761,0.552413757,-0.398263163,0.115192654,R,B
0,0.004966629,-2.397881426,0.32611758,-0.330275439,0.605214638,R,C
0,4.19456431,-2.245855634,0.230780109,0.892261106,0.185842728,R,C
0,0.966384418,-2.363852844,1.091241905,-0.528526646,0.462515989,R,C
1,-3.371303675,-1.917659154,0.826032659,2.103809128,0.08768633,R,C
0,3.755279544,-1.823064854,0.573342122,1.265441099,0.231827006,R,C
0,4.290039652,-1.925094009,0.713615891,1.397140393,0.126348675,R,D
0,3.88351414,-1.514061474,0.605986467,0.872101156,0.340218216,R,D
1,0.187764306,-2.560891486,0.911134851,-0.656072159,0.106638781,AA,B
1,-3.996672641,-2.081501952,1.603135054,-1.717187123,0.260619013,AA,C
1,-0.24754852,-1.812435246,0.848695594,1.195937738,0.250019964,R,D
0,4.036670343,-2.141214709,0.364880828,-1.198704205,0.284655507,AA,B
1,-5.206314551,-1.942438406,0.43902443,-1.533456537,0.011205056,R,C
0,9.411964281,-2.1881636,0.615715536,-1.718442068,0.102302608,R,B
1,-4.614623403,-2.337906063,1.478807783,0.752480604,0.126634331,AA,D
0,1.098135184,-1.617034443,1.077057824,-0.026728192,0.228764564,R,D
1,1.109056945,-1.937489401,0.971191259,-0.46463465,0.031430529,R,C
0,10.84067594,-1.991888694,0.675887413,-0.246139956,0.444035131,R,C
0,4.882301451,-3.066078744,0.544753436,-0.574825619,0.159115835,R,D
0,2.610989964,-2.590261427,1.035707317,0.581109831,0.127760586,R,D
0,1.439947169,-1.907668465,0.673389346,-0.166047844,0.277403136,R,C
0,4.382358484,-2.273326988,0.722307555,1.674915151,0.26833413,R,C
0,0.821233497,-2.053947302,1.025291657,-1.991407158,0.111665733,R,C
1,10.47428616,-1.867804408,0.910626161,-1.688573418,0.683229256,R,C
1,2.998568633,-1.392750775,0.398603875,1.169627314,0.199918704,R,D
1,7.640013498,-1.503472992,0.871890248,0.734462472,0.007449961,R,D
1,-2.251514445,-2.867046793,1.828959482,-3.133138509,0.346962553,R,C
0,4.387552555,-1.938090465,0.651975908,1.396472811,0.214247007,AA,C
1,-2.175120842,-1.018835392,0.600992441,-1.060238599,0.222703105,R,C
1,8.033397697,-2.442811352,1.4098424,2.294992736,0.191479686,R,B
0,4.375141918,-1.73627777,1.04044891,-0.475660333,0.015383312,R,C
1,7.828229452,-1.514669687,1.154289494,2.376272607,0.369294141,R,D
1,-0.773865702,-2.075654496,0.897135139,-0.059511251,0.1482266,R,D
1,4.941271243,-1.533519715,0.322626675,-0.961597063,0.420979585,R,C
0,2.000872768,-2.265001828,0.769703153,-2.568451773,0.103247162,R,D
1,0.952284473,-2.161336065,0.486511679,0.473761582,0.074860899,R,A
0,2.371917199,-1.575855878,0.577980281,0.62266813,0.244758894,AA,C
1,8.594234401,-2.009129008,1.082381802,0.129633049,0.133851334,R,D
1,-3.355505998,-2.301767572,0.418988394,0.37401767,0.02950595,R,C
1,10.84310969,-1.863421837,0.807521907,0.34627311,0.094701675,AA,D
0,2.454029789,-1.83918694,1.22343194,0.558709509,0.132066386,AA,D
1,8.418577264,-1.662029764,1.043419251,-0.579309605,0.224157813,R,D
1,-1.474027276,-2.65454328,0.460959547,-0.410111663,0.080657331,AA,D
0,3.279490409,-1.679101239,0.166162923,0.855015086,0.181427742,R,D
1,-1.082071347,-1.914095458,1.047145877,-0.763339721,0.171913993,AA,B
1,7.587639644,-0.957163457,1.036271734,0.917619183,0.208421542,R,C
1,9.804195254,-1.957111169,1.121536278,-0.268572773,0.438075758,AA,D
1,-1.316592598,-2.821673477,0.476730558,0.639382461,0.337294039,R,D
1,-2.103510023,-2.217964502,0.474370866,0.706292717,0.007575872,R,C
0,0.731358071,-1.728275026,0.415271323,-0.616379279,0.200857542,R,C
0,-0.15593346,-1.637304483,1.690531649,-0.749426602,0.137404226,R,D
0,5.193479665,-1.554312014,0.542309212,-0.337706243,0.091172073,R,D
1,10.44363182,-2.382803486,0.936778255,-1.313969289,0.123894037,AA,C
0,2.588844114,-1.866325756,0.878789069,-1.746787043,0.2000097,AA,B
1,5.432714028,-1.590188156,1.042886743,-0.808322281,0.581711632,R,C
0,5.815474452,-1.494186718,0.184976781,0.38470505,0.230677135,AA,C
0,3.470654781,-1.697253552,0.79539481,-1.368047719,0.47107668,R,C
1,2.107507136,-1.389324255,0.795256925,-0.056112874,0.36934851,R,C
0,4.565480595,-2.005336572,0.700112211,1.209241774,0.16186749,R,B
0,-1.305907026,-1.354801604,0.739091138,1.185251186,0.052418361,R,D
1,13.31282154,-2.370743846,0.751399969,1.448714809,0.024932885,R,C
0,6.083487919,-2.464780006,0.407715434,-2.19120206,0.618214426,AA,C
0,2.469626287,-1.214150051,0.428985387,1.061075652,0.144257317,R,C
0,5.170540004,-1.683680986,0.564384943,-1.213611994,0.300940105,R,C
0,3.877375189,-2.346204737,0.735363538,0.304543651,0.07734748,R,B
0,9.097836704,-1.603146472,0.235391799,1.083303649,0.2913477,AA,C
1,-3.970503157,-2.180137347,0.385044325,0.921907735,0.216412809,R,C
0,10.05099285,-2.557797633,0.37858776,0.824397352,0.313338243,R,D
0,13.45881487,-1.456299272,0.329083847,-1.110863003,0.195296436,R,C
1,-2.873562585,-1.909450984,0.274983219,0.249854757,0.421625544,R,D
0,9.125483267,-1.807916309,0.67231038,0.181932146,0.196196197,R,C
0,3.310336449,-2.22163579,0.787591719,0.157332738,0.248298392,AA,D
0,4.395871915,-1.941084042,0.518402345,-0.573209139,0.104622812,R,B
0,4.031981049,-2.108016656,0.138803727,0.3308468,0.575665521,R,D
0,-0.066015059,-1.617418656,0.848463813,-0.41498891,0.156580481,R,D
0,5.582944759,-2.010101828,0.587194163,-2.720640431,0.004698685,AA,D
1,2.611116979,-1.316147126,0.646834135,0.107509899,0.034053983,R,C
1,-3.39878349,-2.470625271,0.675556185,-0.359410146,0.487348268,R,C
0,2.041981613,-1.824429376,0.657297739,-0.806350181,0.445357116,R,D
0,3.791705583,-2.254566198,0.836249849,-1.36089856,0.341074858,R,C
0,6.183701724,-2.532393633,0.670922245,-2.170819692,0.253030001,R,D
1,-2.211194813,-2.049928399,0.859044016,-1.472357649,0.485492649,R,C
0,10.62936457,-1.998885702,0.339014913,-1.485379436,0.100295912,R,D
0,0.324809822,-1.4907066,0.591647758,-0.001845893,0.250364577,R,B
0,3.44857808,-1.736404573,0.46852561,-0.612340169,0.171624431,AA,D
0,-0.291948384,-1.722514594,0.368748518,-0.956237563,0.612990266,R,B
0,3.633169224,-2.010254972,0.354977896,0.258443239,0.312905984,AA,B
0,0.234137495,-1.936899479,0.977761484,-1.130573656,0.208724549,R,D
1,11.69584968,-2.138932997,1.433423846,1.076809578,0.626874685,R,C
0,4.205114203,-1.912609302,0.570990454,1.166115862,0.024997856,R,D
1,6.156963318,-2.301127514,1.334774372,1.410337877,0.449132675,R,C
0,3.809939987,-2.00446296,1.142115796,0.481492575,0.375390744,R,D
0,3.586587843,-1.945310398,1.749279894,-0.266929633,0.00378976,R,C
0,8.603468711,-1.997060967,0.435783808,-1.714827294,0.158205252,R,D
0,1.904851205,-1.94025348,0.999318587,-0.279097988,0.157910378,R,B
1,-1.821894862,-1.986247754,0.462385659,1.242272967,0.067234183,AA,C
0,7.576016575,-2.929390233,0.5859353,1.836072858,0.513341065,R,D
1,-2.121202053,-1.843801275,1.250824604,1.131537863,0.10540103,R,C
0,7.876509584,-2.555259911,0.684397724,-1.544143331,0.55878323,R,C
1,-2.211546453,-2.031327192,0.231670585,-1.518551348,0.290073162,R,D
0,6.47629498,-2.230890682,0.539443416,1.143746842,0.2842529,R,C
1,-2.885539657,-2.04854218,0.181538614,0.968787865,0.410891813,AA,C
0,0.788284086,-1.557289525,0.589030183,-0.602955472,0.438022917,R,C
0,1.222667259,-2.227030115,0.362719128,-0.326704622,0.494566635,R,C
1,0.615647397,-2.092098413,0.648206253,0.332749281,0.073894677,AA,C
0,7.55930628,-1.065466643,0.087524789,0.194206812,0.187346033,R,C
0,-0.717758405,-1.928379014,0.229569496,0.186578936,0.338356309,R,D
1,-3.266680563,-1.803143861,0.931202701,0.810393888,0.355495452,R,D
1,6.161438581,-1.550476221,1.706077473,0.664964364,0.101036342,R,C
1,-6.723837751,-2.009787713,0.601640245,1.736714891,0.203440439,AA,B
0,8.871374319,-3.074663225,0.27539193,1.085677997,0.421817433,R,D
0,1.309171113,-2.506659196,0.311013359,2.389327476,0.09832768,R,D
0,3.34532014,-1.898856112,2.10176718,0.402817619,0.292549435,R,C
1,6.865359923,-2.863361621,1.360774241,-0.037452,0.32109311,R,D
0,3.917568451,-1.8612718,1.05878063,-0.310282057,0.070122363,AA,C
0,2.275326905,-1.893455049,3.416080969,0.592631012,0.225878747,R,C
1,9.217053734,-1.372884258,0.66171814,1.405478174,0.252524223,R,D
0,10.16960814,-2.207399462,0.37737729,-1.850388426,0.371738465,R,C
1,9.013113622,-1.099573197,0.82234425,-1.549295574,0.099617567,R,B
0,6.085426704,-2.410146984,0.779077175,1.029500723,0.023895326,R,C
0,0.338365131,-1.523215237,0.335415139,0.045049037,0.357632025,R,C
0,1.356683595,-2.041364639,0.617332949,1.504270321,0.107915799,R,D
0,2.968137312,-2.219332362,0.249894286,0.889057645,0.009258422,R,D
0,5.007702902,-2.022588706,0.642905466,-0.511179479,0.086554654,R,C
0,4.367479923,-1.855503483,0.595883664,-0.47536355,0.378100271,R,C
0,6.244467712,-2.431324385,0.45758731,0.63292578,0.470445156,R,C
0,1.44932853,-1.358460584,0.670718102,-0.552745251,0.375318942,R,D
1,-6.454282851,-1.662198685,0.21955833,1.479588522,0.438187027,R,B
0,3.200450635,-1.667893321,0.586476844,1.224902529,0.077114193,AA,D
0,1.814658579,-1.185556158,0.24503842,1.157947501,0.304500172,R,D
0,2.658203998,-2.269518116,0.336867403,-1.169263361,0.045766487,R,C
1,-1.868376396,-1.599499956,0.522801804,-0.638868427,0.404030158,R,C
1,-6.233522216,-1.920905159,1.471356977,0.579906936,0.122523335,AA,D
0,0.672664537,-2.679596299,0.379223911,1.207834337,0.283159772,AA,D
0,6.326766784,-1.623137076,0.666117234,2.093253005,0.023272849,R,C
0,3.586469219,-2.503277186,1.392902964,0.233683835,0.072837986,R,D
0,1.610307545,-2.249076608,0.598243152,-0.903240128,0.445060077,R,D
0,4.141321294,-2.056868577,0.460795874,-0.371529439,0.059127325,R,B
1,-5.316449646,-1.751938044,1.161250444,-1.126457742,0.7467218,R,D
0,2.676630382,-1.679351245,0.281866759,1.531238516,0.04213577,R,D
0,7.800718415,-1.885086237,0.412051932,0.323517401,0.715387252,AA,D
1,-1.857783043,-2.356716754,0.764624017,0.021315622,0.289165066,R,D
0,5.692220167,-2.241467732,0.325311754,-0.300733524,0.041934641,R,B
0,1.335909807,-2.19637166,0.839992906,-0.282362714,0.218783676,R,D
0,6.500368574,-2.024129531,0.472914285,-1.828959161,0.430990029,R,C
1,-1.805166243,-2.078403585,0.572671664,-0.918163439,0.183431489,AA,D
0,7.350041785,-1.85485047,0.501200835,-1.300500539,0.103855017,AA,B
0,0.725310073,-1.823666945,0.670935135,-0.360554483,0.04398134,R,B
0,7.88166389,-2.57372985,1.136795551,-1.698605272,0.075448161,AA,C
0,7.648346752,-2.007019274,0.709970576,0.254195539,0.251805137,AA,D
1,-6.41007772,-1.782611889,1.125593881,-0.465285586,0.281207937,R,C
0,1.049574571,-1.72321018,0.556864472,1.057182581,0.318955877,R,C
1,0.100017009,-1.605674574,0.917956077,-1.257756116,0.06989902,R,B
1,9.204100398,-1.809585023,0.945579631,1.177027995,0.023249898,AA,D
0,2.402130981,-2.134755051,0.192293256,1.258910696,0.219541343,R,C
1,8.42309109,-1.603104863,0.877822265,-0.230825562,0.028882632,AA,C
0,6.465881761,-2.222592641,0.966957815,0.174784175,0.297554048,R,B
1,-0.330336072,-2.625471048,0.748150196,0.221517531,0.248853425,R,C
0,5.496207288,-1.705188654,0.233363706,-2.054074474,0.112610829,R,D
1,1.807883186,-2.39837301,0.375299853,0.637496781,0.31480819,R,C
0,5.760179668,-1.429582734,0.509457358,1.395316943,0.430107015,R,D
0,4.214662182,-2.409256032,0.880634244,0.535285038,0.199846511,R,D
0,6.240189792,-2.171902201,0.745559265,0.888524139,0.454279644,R,C
0,8.070209768,-2.206858944,0.623021835,-1.014960108,0.065588259,R,D
1,0.106611722,-1.260962636,0.325439397,-2.50373675,0.55557374,R,C
1,-0.8613204,-1.586253799,0.374088007,0.984841088,0.121129466,R,D
0,11.53856355,-1.76413694,0.260801966,-0.259796585,0.447569366,R,C
0,6.660971723,-1.934896679,0.746710606,-0.574728565,0.19281789,AA,C
1,-3.452019263,-2.331032438,0.422226689,-0.443013912,0.211941286,R,D
0,3.372115648,-2.343431313,0.588385564,-1.101249335,0.61366722,R,B
1,1.478919964,-1.922770764,0.511972534,-0.093696608,0.060289573,AA,C
0,7.639334807,-1.296147251,0.3551015,1.292232323,0.076844803,R,D
0,0.825627827,-2.816866539,1.068625806,-0.940670955,0.440140401,R,D
1,7.67569312,-2.065323738,1.53645909,-2.096825386,0.517228567,R,D
0,2.604404817,-2.708529828,0.671957858,0.627495448,0.334220798,R,D
1,5.562856478,-1.725143833,2.193004327,2.879839773,0.120187503,R,C
0,0.254707936,-2.252127288,0.553601445,-1.988600051,0.034449241,R,C
0,7.458735855,-1.796044578,0.610346622,0.02522603,0.034392917,R,D
0,5.064459381,-2.004703391,0.517039489,0.349959228,0.177359122,R,D
0,-0.885666218,-1.843236363,0.449323965,1.080926273,0.161448945,R,D
0,2.328912382,-1.680419446,0.836054305,-1.045450118,0.39368148,R,B
0,3.169882593,-1.70781023,1.093487433,-0.933519461,0.288206713,R,D
0,4.380639775,-2.159573528,0.684770689,-0.845894421,0.617395618,R,D
0,6.310527021,-0.995513967,0.696611014,0.320668476,0.550596172,R,C
0,2.777577273,-2.062787863,1.216275139,0.017655427,0.142313744,R,C
0,4.677509236,-2.494138968,0.725862405,-0.501091429,0.365395316,R,D
0,3.559134716,-2.192366753,0.237471125,-0.582852283,0.226159762,R,C
1,2.046425865,-2.190896418,0.938974539,-0.100841849,0.375066279,R,C
0,10.38970194,-2.244904575,0.801892798,-0.410367488,0.070841029,AA,C
0,11.8543398,-1.673033455,0.359050355,-1.882695893,0.456659746,R,D
0,9.375939631,-2.242667259,0.283922512,-2.487072658,0.085914066,R,D
0,1.548817762,-2.30543717,1.592786815,0.419981857,0.398656097,R,B
1,-5.807253949,-2.184262388,1.558832083,0.475347211,0.038787746,R,D
0,3.368202259,-2.213694643,0.637551034,0.506467494,0.136454557,R,C
0,-1.054502184,-1.559658594,0.494279814,-0.598830438,0.516752037,R,B
0,5.380375226,-1.913318299,0.744108981,1.064172261,0.051422779,R,B
0,1.774881635,-2.558896435,0.703620523,0.770757573,0.296817857,R,C
0,-1.613923318,-1.443558646,0.798014076,-1.130772306,0.483400313,AA,B
0,3.44329243,-1.1029622,1.074606252,-1.390030735,0.336972834,R,C
0,3.64751996,-2.166738365,0.440500893,-0.951558458,0.183558856,R,C
0,0.803263666,-2.08351936,0.368618136,-0.03216385,0.085727167,R,C
1,15.43563815,-2.34972253,1.31687025,-0.334562711,0.453227059,R,C
0,6.11652684,-2.00682728,0.809047967,-2.000112223,0.01770848,R,C
0,5.93486565,-1.858482276,0.513772838,0.231253609,0.032284069,R,C
0,5.420445523,-2.508762936,0.605047382,0.389201059,0.232902414,R,C
0,3.611692349,-2.485147725,0.74052418,0.221544051,0.016346444,AA,A
0,3.72814795,-1.711774577,1.360490542,0.65130792,0.053555534,AA,C
0,3.626534924,-1.68781844,1.009871593,-0.041543848,0.218368476,R,D
0,3.367028109,-2.765029491,0.280169481,0.852222593,0.070072176,AA,C
1,3.096235227,-1.513718692,0.356404222,1.478129999,0.079732746,R,C
0,3.868173488,-1.334165031,0.734744535,-0.243416309,0.071673251,R,D
1,-0.825471669,-1.944341114,0.48609109,-1.353421362,0.619713397,R,D
0,1.727477501,-1.890943973,0.108742413,0.854180544,0.611990104,R,C
0,5.301775716,-1.89049987,0.600279952,-1.078868491,0.001454252,R,B
0,2.982806343,-2.365091674,0.396208797,2.348750157,0.306103736,R,B
0,2.360483474,-2.216792065,1.237004439,-0.425340028,0.098922783,R,D
0,-0.411238982,-1.277119044,0.438607522,-0.355611617,0.103091054,R,B
0,3.796066873,-1.760221404,0.757857239,1.041176731,0.111734624,R,D
0,4.331719503,-2.182733131,0.824991736,0.526162861,0.050736142,R,C
0,1.89097517,-1.443472525,0.632947648,1.140512989,0.008137677,R,C
1,-3.154741733,-2.193171365,1.309407138,1.505664191,0.074174335,R,C
1,-3.133205155,-2.377029503,0.507036156,-1.423459464,0.253801027,R,D
0,5.723996273,-2.153021728,0.40221788,0.282215074,0.210191111,R,C
0,1.314248578,-1.743182881,0.94852468,0.16133975,0.138090593,R,B
1,0.740655713,-2.376866965,0.550548073,0.620642018,0.001961679,R,D
1,7.426881962,-1.777876434,1.31104138,-1.790336571,0.068948919,R,D
1,8.279679911,-1.087025851,0.861687373,-0.12603706,0.249520034,R,C
1,3.502957093,-1.977208768,1.797658279,-0.591400256,0.225767448,R,D
1,-2.761495392,-2.170147601,0.471892637,1.595326508,0.202682472,R,D
0,1.248208052,-1.888874363,1.64068961,-0.597474383,0.01182132,R,D
0,3.517913474,-1.731512169,0.49530735,-1.090110123,0.229918505,R,D
0,4.194372914,-2.040397679,0.484999162,-1.401301441,0.132879641,R,D
1,0.134203023,-2.488473363,0.617570859,-0.817107244,0.488617888,R,B
0,4.12533873,-2.489228252,0.645593653,0.429211106,0.17611836,R,C
0,1.569866013,-2.002018019,0.3420898,0.796888114,0.095473624,R,C
1,0.077054565,-1.677834085,0.526246966,-0.163663791,0.686371538,R,D
0,2.382415883,-1.623368476,0.758883827,-0.057947839,0.690932929,R,D
0,0.765416393,-1.88852756,0.410290847,-0.888290844,0.067948264,R,C
0,4.688873031,-1.662177398,0.651389336,0.568138593,0.060020901,AA,B
1,3.336523643,-2.071959689,1.627514684,-0.671130058,0.168231543,R,C
1,-4.163301131,-2.086527903,1.516745745,0.969312613,0.382981344,R,C
1,-1.868903606,-1.574853927,0.769330308,1.513785197,0.389095687,AA,B
0,0.29530873,-2.267043132,0.991593048,1.051960696,0.144711287,R,B
0,0.364756424,-1.754790962,0.556024733,0.453690736,0.144801905,R,D
1,0.385661819,-2.350886892,1.322990426,-0.460789892,0.378645704,AA,C
0,-0.751431819,-1.665962148,1.169098199,0.040106641,0.070785755,AA,D
1,-7.947899874,-2.312104551,0.811189446,0.051438602,0.043909381,R,B
0,9.561590406,-1.613358489,0.632489729,0.143234764,0.247894384,R,B
0,-1.831415859,-1.427303454,0.567270433,0.597891554,0.567076155,R,C
0,7.478282259,-2.135067854,0.923176897,-0.790591699,0.178331675,R,D
0,0.794064976,-2.779998605,0.51897017,-1.07869592,0.129204053,AA,C
0,9.964369569,-2.744787763,0.777692305,-1.465945511,0.127641912,R,C
0,3.078749067,-2.200027558,0.789791581,-0.127206787,0.210725403,R,B
0,1.544631531,-1.886345125,0.239021674,1.168549523,0.607284064,R,D
0,3.311741828,-2.203202988,0.472591651,1.545790015,0.286595824,R,B
1,-1.608639166,-2.276770184,1.197550081,0.28201554,0.108856735,R,D
0,-1.180286839,-1.92014328,1.073681395,0.262653712,0.077653085,R,D
1,0.304519082,-2.620671525,0.733492015,0.882893504,0.027306489,AA,C
1,-0.626320437,-2.018307157,0.216227823,-0.111591673,0.424472221,R,B
0,2.360799899,-2.366252954,0.840470038,0.607876919,0.207965087,R,C
1,-2.224900928,-1.761075943,0.211871611,-0.19252168,0.209232944,R,C
0,6.841353715,-2.528712404,0.87571439,1.226830973,0.121510399,R,C
0,8.553155933,-2.079195054,0.41748406,0.362391604,0.266594847,AA,D
1,6.152699535,-1.761729879,1.006612174,0.491629556,0.2668929,R,D
0,5.689388588,-2.773952276,0.743376585,1.280739903,0.386124914,AA,D
0,4.679570731,-2.253060945,1.937021518,0.039883177,0.080009706,R,C
1,-3.577611477,-2.068863387,0.479962482,0.06183205,0.502339839,R,C
0,6.492689739,-1.586119186,0.18868847,-2.793116926,0.225662131,R,D
0,2.810769445,-1.853506863,1.232786738,-1.422689708,0.373982083,R,C
0,4.250290465,-2.083626568,0.637456498,-0.295766287,0.029461606,R,B
0,-0.556618955,-1.330652733,0.368163582,-0.225836439,0.043719855,R,D
1,6.84008774,-1.189084348,0.742780237,1.157791752,0.319654651,AA,C
0,3.076306958,-1.888803787,0.464665127,-0.448984794,0.295777843,AA,C
1,6.900199116,-1.761389944,1.021753007,0.168734284,0.606353806,R,C
0,4.749268292,-2.083638972,1.338390675,-0.70865312,0.572478995,R,C
0,5.761005947,-2.234912123,0.295381416,-0.851509321,0.342989036,AA,D
1,4.256892827,-2.049642302,0.883312203,-0.067912822,0.392530491,R,D
0,6.892958631,-2.112477602,0.419544415,0.602869675,0.300795656,R,C
0,6.08066717,-1.654976026,0.326501518,-1.483851443,0.317686105,R,D
1,-0.585076634,-2.102078316,1.095469588,0.702327693,0.018832026,R,C
